date,ABEV3.SA,ALOS3.SA,ASAI3.SA,AURE3.SA,AXIA3.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRKM5.SA,CEAB3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CURY3.SA,CXSE3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,EMBJ3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,LREN3.SA,MBRF3.SA,MGLU3.SA,MOTV3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,PETR3.SA,PETR4.SA,POMO4.SA,PRIO3.SA,PSSA3.SA,RADL3.SA,RAIL3.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMFT3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2018-08-22,13.524918,16.48807,,,11.507866,32.601513,5.612513,8.786255,9.626978,11.187022,12.504874,4.918033,4.200031,4.606155,,47.169472,,1.787498,,8.656895,13.796326,1.116954,7.919093,7.113026,5.683819,,,6.989354,1.172955,13.149327,19.69482,3.1575,18.614904,9.698701,17.256737,8.259056,3.230954,73.512115,21.155296,,7.384025,4.244026,16.130629,12.176459,17.507902,3.953278,35.541981,7.412251,9.86067,14.736215,27.773226,5.923015,4.764592,1.761685,1.715245,18.89496,13.500045,13.0525,,,17.823826,20.648256,4.104363,8.202584,,41.648647,9.488019,7.451396,8.41063,7.689107,6.405651,28.80546,,10.15887,,10.259467,7.713283,18.158302
2018-08-23,13.553541,16.396976,,,11.135683,32.451126,5.287223,8.563675,9.377674,10.90725,12.008055,4.701857,4.058503,4.578764,,48.071323,,1.700526,,8.481756,13.638904,1.091173,7.833483,6.77431,5.058299,,,6.849566,1.15412,12.974149,19.328636,3.1875,18.448698,9.513483,16.787167,8.045196,3.181247,73.365692,21.155296,,7.2109,4.130384,15.503869,12.695259,17.109186,3.885961,35.152779,7.138302,9.710696,14.42117,27.892256,5.842221,4.660732,1.715325,1.716243,18.32501,13.741115,12.873312,,,16.98562,19.925303,3.907392,8.321861,,43.445187,9.356374,7.309991,8.219548,7.698041,6.311218,28.832479,,9.930266,,10.344725,7.717601,17.771448
2018-08-24,13.646569,16.283112,,,10.904933,32.617344,5.284721,8.680824,9.454383,11.004393,12.013023,4.670974,4.075154,4.711151,,49.378605,,1.691371,,8.681915,13.676684,1.070189,7.711485,6.77431,5.184606,,,6.798735,1.145558,13.138385,19.397913,3.16,18.940664,9.641453,16.878477,8.091023,3.272377,75.298676,21.490387,,7.232226,4.147869,15.620211,13.049258,17.103235,3.855364,34.948914,7.193091,9.650708,14.562941,28.368368,5.875653,4.751608,1.664329,1.717042,18.298349,13.982188,12.590381,,,17.325653,19.919428,3.969847,8.304821,,43.954784,9.215324,7.420656,8.134625,7.572957,6.421389,29.264835,,9.835479,,10.535137,7.631273,18.000401
2018-08-27,13.689507,16.32107,,,11.61952,32.577755,5.442361,8.947338,9.780392,11.299711,12.430347,4.647811,4.349882,4.901363,,49.072468,,1.734857,,9.032195,13.695575,1.098368,7.906253,6.858991,5.232723,,,6.925813,1.179805,13.353702,19.744305,3.175,19.685263,9.732378,17.158913,8.203045,3.438066,76.030869,21.535063,,7.368967,4.265882,16.138136,13.24457,17.638826,3.788048,34.795353,7.482697,9.853168,15.051258,29.598326,5.975948,4.858065,1.715325,1.705261,18.708315,13.834098,12.986484,,,18.013607,20.436659,4.019489,8.493567,,42.521011,9.370479,7.500578,8.362102,7.769519,6.507952,30.0863,,10.259232,,10.356092,7.769398,18.513575
2018-08-28,13.668038,16.161648,,,11.589746,32.609425,5.42985,8.903408,9.868614,11.229771,12.380667,4.725019,4.225006,4.904408,,49.568901,,1.71197,,9.015514,13.620014,1.085178,7.660119,6.840359,5.106415,,,6.906752,1.178092,13.393847,19.823479,3.175,19.552292,9.863715,16.643686,8.25396,3.388359,75.240097,21.199972,,7.328825,4.195948,16.025541,13.372747,17.353174,3.635057,34.244644,7.247881,9.823176,14.909487,29.479298,5.917442,4.764592,1.724597,1.708057,18.698313,13.277911,12.750709,,,18.124317,20.225067,4.003475,8.257635,,43.194706,9.346968,7.426803,8.365132,7.628352,6.444996,30.075491,,10.170021,,10.290728,7.980897,18.181984
2018-08-29,13.775379,16.093327,,,12.616968,32.015808,5.567472,9.084991,9.922307,11.365769,12.400539,4.763621,4.308256,4.892233,,49.643372,,1.727991,,8.823695,13.827809,1.106162,7.88271,7.03512,5.172576,,,6.925813,1.174668,13.38655,19.69482,3.2375,19.652018,9.764369,16.637169,8.299788,3.388359,74.420052,21.207426,,7.362695,4.313958,16.292004,13.214053,17.525757,3.671774,34.978035,7.263535,9.898162,15.082767,29.161888,6.17654,5.011261,1.724597,1.829861,18.748308,13.617139,12.948759,,,17.831734,20.865732,4.019489,8.185545,,41.950954,9.408094,7.635835,8.189216,7.751649,6.555168,29.843102,,10.761041,,10.370304,8.09312,18.150406
2018-08-30,13.596478,16.10092,,,11.790726,31.596313,5.422343,8.765759,9.542603,10.880054,12.05277,4.61693,4.168812,4.808539,,49.237946,,1.684505,,8.481756,13.790029,1.094171,7.531701,6.992781,5.208663,,,6.874982,1.143845,13.26611,19.397913,3.2375,19.625429,9.501697,16.663252,8.106298,3.268234,75.855133,20.596813,,7.163229,4.121644,15.650234,13.165224,16.805683,3.555502,33.783947,7.122649,9.628211,14.909487,28.814722,6.040027,4.881434,1.692144,1.867401,18.448336,13.53448,12.599812,,,16.946074,20.131023,3.89298,8.775376,,41.933674,9.276444,7.469841,8.037567,7.39784,6.358434,29.491821,,10.448804,,10.358934,8.131967,17.131964
2018-08-31,13.489136,16.085741,,,11.775838,31.31929,5.444864,8.815545,9.630814,11.027714,12.162067,4.4934,4.266632,4.72789,,48.989727,,1.707392,,8.523458,13.915966,1.115155,7.448227,7.092702,5.28084,,,6.944875,1.155832,13.466837,19.397913,3.2325,20.077505,9.597672,16.761076,8.1674,3.255807,75.825859,20.403206,,7.182047,4.191576,15.864163,13.030947,16.829483,3.500425,34.485577,7.326152,9.74819,14.673204,28.765127,6.151466,5.000874,1.757049,1.887568,18.291681,13.258969,13.420308,,,17.025158,20.336739,3.907392,8.650855,,40.862667,9.450407,7.555911,8.080028,7.35674,6.350564,28.978399,,11.028674,,10.401565,8.261457,17.795137
2018-09-03,13.331703,16.07815,,,11.425985,30.868143,5.334765,8.607599,9.519585,10.930567,11.953403,4.331265,4.245818,4.767455,,49.312412,,1.686794,,8.590175,14.482679,1.115155,7.495315,7.041895,5.322943,,,6.798735,1.142133,13.517933,19.190079,3.375,20.602705,9.592621,16.487165,8.070655,3.226812,74.65435,20.887226,,7.188318,4.145611,15.644524,13.391053,16.662855,3.42699,33.482117,7.232226,9.74819,14.618075,28.626261,6.059528,4.933364,1.715325,1.916921,18.691647,13.129827,13.071362,,,17.238659,20.08988,3.827322,8.35594,,42.356899,9.384583,7.4391,7.901078,7.5944,6.311218,29.210791,,10.906011,,10.461248,8.114705,18.016191
2018-09-04,12.888031,16.040188,,,11.120795,30.472395,5.232174,8.387948,9.22684,10.685203,12.022959,4.354428,4.18338,4.566592,,49.62682,,1.615843,,8.248238,14.356742,1.129544,7.473912,7.001249,5.046269,,,6.760611,1.14727,13.284362,19.62554,3.3375,20.157282,9.713855,16.239336,7.948451,3.16882,73.043533,20.701065,,7.19961,4.097458,15.509372,13.24457,16.293894,3.506545,31.242208,7.114821,9.485738,14.515683,28.566748,5.995451,4.842486,1.668965,1.817081,18.26502,12.938687,12.807295,,,16.534878,19.660807,3.85935,8.770133,,43.522926,9.252939,7.525171,7.913212,7.158391,6.30335,28.102888,,10.465531,,10.429985,8.049958,17.108278
2018-09-05,12.981056,16.047781,,,11.403655,30.971035,5.459877,8.40259,9.28057,10.751307,12.266399,4.308105,4.254144,4.566592,,50.222542,,1.657041,,8.173177,14.658988,1.124148,7.311251,7.036815,4.992137,,,6.703425,1.136996,13.262467,19.427605,3.3475,20.363377,9.755949,16.395863,7.933174,3.139825,73.24855,20.552139,,7.230971,4.097458,15.599471,13.183535,16.627148,3.451468,32.25626,7.052204,9.37326,14.649581,29.032942,6.053956,4.868452,1.6736,1.91752,18.818304,12.53403,12.920465,,,16.914448,19.660807,3.835329,8.611534,,46.744606,9.30936,7.359176,7.976903,7.024374,6.201047,28.18395,,10.604924,,10.418615,8.015428,16.981958
2018-09-06,13.109867,16.05538,,,11.947041,31.509247,5.464882,8.590032,9.549239,11.058484,12.276336,4.346708,4.262469,4.618328,,51.016838,,1.659329,,8.089778,14.627502,1.145132,7.366898,7.106251,5.022211,,,6.798735,1.150695,13.488739,19.506777,3.325,20.077505,9.939485,16.624123,8.075747,3.218526,74.215019,20.715958,,7.214665,4.246296,15.993682,13.214053,17.150839,3.488186,33.148514,7.333978,9.545729,14.618075,29.062698,6.10689,4.930768,1.687508,1.956857,19.29826,12.785439,13.193965,,,17.301924,20.166292,3.923406,8.745229,,47.003719,9.285848,7.309991,7.761559,7.001144,6.248263,28.90274,,10.861403,,10.853433,8.412528,16.974062
2018-09-10,13.088402,16.05538,,,11.827942,32.079124,5.474892,8.472881,9.556909,11.101263,12.211751,4.547444,4.225006,4.784194,,49.47789,,1.657041,,8.139817,14.67788,1.151727,7.334794,7.146898,5.136487,,,6.811442,1.159256,13.477789,19.724512,3.325,20.276949,9.833407,15.808897,7.938265,3.210243,75.503677,20.447886,,7.195845,4.241919,16.140108,13.091982,17.252005,3.469827,32.26421,7.114821,9.448245,14.570816,28.765127,6.184897,5.000874,1.710688,1.896554,18.8283,13.029954,13.099655,,,17.183304,20.295593,3.883371,8.536823,,45.725414,9.323462,7.322288,7.864684,6.935028,6.193178,28.762226,,11.457998,,10.947221,8.43843,16.697742
2018-09-11,13.016837,16.025009,,,11.024029,30.614861,5.269708,8.089214,9.211484,10.766861,11.903722,4.454796,4.114698,4.717238,,49.146935,,1.606689,,7.922978,14.608615,1.143933,7.161429,7.004635,4.913947,,,6.557284,1.128435,13.328156,19.843275,3.25,20.110743,9.723957,15.502365,7.739681,3.048695,73.453552,20.164923,,7.086705,4.066814,15.584464,13.122501,16.960405,3.365793,31.533451,7.028724,9.1633,14.326656,28.417963,6.012167,4.80354,1.696781,1.938886,18.964952,12.645959,12.873312,,,17.270288,19.443333,3.833728,8.650855,,45.043076,9.125989,7.205475,7.582608,6.843896,5.823319,28.421743,,11.407818,,10.739758,8.244192,16.421419
2018-09-12,13.202895,15.96428,,,11.545083,29.98167,5.304738,8.126083,9.242186,10.770749,11.834169,4.107369,4.18338,4.750716,,49.701286,,1.611265,,8.039738,14.791223,1.133141,7.249181,6.967379,4.998152,,,6.557284,1.11816,13.247867,19.190079,3.275,20.443151,9.614509,15.084971,7.785509,3.114971,72.95565,19.963869,,7.025234,4.093081,15.629508,13.018741,16.960405,3.304597,31.612881,6.966105,9.358262,14.247895,28.169987,6.173755,4.920382,1.636512,1.991601,18.534996,12.69073,12.835588,,,17.199123,19.649052,3.913797,8.618089,,44.732136,9.191813,7.377617,7.491619,6.867126,5.744626,28.886528,,11.747934,,10.722706,8.114705,16.334576
2018-09-13,13.117023,15.713769,,,11.344107,29.483036,5.304738,8.017383,9.22684,10.727974,11.709967,3.868029,4.18338,4.702023,,50.338375,,1.558625,,8.106459,15.288671,1.127146,7.095079,6.77431,4.980108,,,6.417495,1.106174,13.298961,18.982244,3.3,20.011021,9.577467,14.902363,7.780417,3.065264,71.608429,19.881958,,6.957489,4.119348,15.543162,12.847843,16.603346,3.133248,30.561766,6.79391,9.10331,14.145508,27.664116,6.087389,4.858065,1.576244,1.972831,19.078276,12.733781,13.0525,,,16.566509,19.843021,3.827322,8.69018,,44.706215,9.093081,7.31614,7.403659,6.797436,5.595108,29.064867,,11.257276,,10.54082,8.088803,16.176676
2018-09-14,13.045463,15.561945,,,10.949594,30.630695,5.412335,8.082012,9.322788,10.774637,11.600665,3.783102,4.29785,4.918102,,50.884453,,1.556336,,8.206537,15.162735,1.139137,7.155009,6.655759,5.11243,,,6.550929,1.0959,13.19677,18.952555,3.2625,19.94454,9.511798,14.765403,7.770233,3.036268,69.792572,20.66383,,6.968781,4.215654,15.817232,12.756289,17.186543,3.127128,30.712681,6.809564,9.110807,14.121877,27.872419,6.129178,4.878839,1.608696,1.994796,19.144936,13.252086,13.061933,,,16.724667,20.078123,3.77928,8.256326,,44.913517,9.09778,7.223919,7.218644,6.831387,5.508544,29.832296,,10.945039,,10.657345,8.287357,16.618792
2018-09-17,13.138493,15.698589,,,11.396212,30.868143,5.534944,8.35817,9.583779,11.081812,11.555951,3.775382,4.401915,4.930275,,50.884453,,1.592956,,8.239898,15.099766,1.181105,7.131465,6.664227,5.196635,,,6.639885,1.104462,13.277063,19.031727,3.26,20.210466,9.823303,14.908881,7.958633,3.110828,73.482826,20.909563,,7.006415,4.281318,16.192675,12.567084,17.924475,3.194444,31.477852,6.887835,9.133304,14.531433,27.723633,6.26012,5.037225,1.645785,1.896753,19.11161,13.339904,13.392016,,,17.649855,20.454296,3.868958,7.73072,,44.395279,9.144799,7.346879,7.339965,7.024374,5.988575,29.745825,,10.995221,,10.705656,8.33052,17.013538
2018-09-18,13.4462,15.744136,,,11.887491,32.451126,5.554961,8.731279,9.75266,11.171251,11.565888,3.813986,4.370696,5.123529,,50.652786,,1.668484,,8.640217,14.936049,1.194295,7.073677,6.857295,5.371058,,,6.716133,1.130147,13.26611,19.437498,3.26,20.143986,10.107864,15.21541,8.488191,3.268234,74.507912,20.902122,,7.030252,4.338227,16.177654,12.603708,18.388653,3.206683,32.944656,7.091341,9.283276,14.633828,28.160067,6.485784,5.257929,1.631876,1.956657,19.238266,13.381227,13.722102,,,18.18758,20.959776,3.933014,7.704504,,42.512375,9.088379,7.236218,7.452188,6.99757,6.29548,30.988838,,10.88928,,10.923535,8.265774,17.621447
2018-09-19,13.4462,15.797274,,,11.329217,32.767723,5.589993,8.64314,9.75266,11.221797,11.396971,3.736779,4.391509,5.227005,,49.742653,,1.636442,,9.007174,14.885674,1.199091,7.105782,6.814955,5.377073,,,6.716133,1.116448,13.116481,19.368223,3.275,20.077505,9.926014,14.745835,8.544201,3.247523,68.767509,20.581926,,7.044051,4.33385,16.290281,12.359565,17.734043,3.151606,31.509623,6.848701,9.485738,14.602322,27.168167,6.449568,5.187822,1.622604,1.976825,19.481575,13.258969,13.62779,,,18.013607,20.730543,3.828924,7.969273,,41.795479,9.121288,7.113254,7.427924,6.968978,6.570907,31.658981,,10.872556,,10.790141,8.196715,17.795137
2018-09-20,13.417576,15.782094,,,11.448318,32.17411,5.672566,8.666645,9.725789,11.198467,11.560921,3.63641,4.389427,5.324393,,49.544083,,1.641019,,9.023855,15.017907,1.251852,7.088659,6.801408,5.310912,,,6.722486,1.126722,13.06904,18.90307,3.275,20.363377,10.096078,15.163233,8.554385,3.239238,68.240341,21.073387,,7.203372,4.272564,16.185169,12.243597,17.704285,3.121009,31.371948,6.676503,9.095811,14.555064,26.969786,6.404992,5.15926,1.622604,1.942879,19.03161,13.264137,13.769257,,,17.950354,20.806955,3.808106,7.918155,,41.35498,9.215324,7.25466,7.506784,6.767057,6.334826,32.058903,,10.593769,,10.85239,8.239878,18.016191
2018-09-21,13.489136,15.690995,,,11.798167,33.242615,5.780164,8.983932,9.925369,11.377332,11.873913,3.775382,4.401915,5.535908,,49.602001,,1.69366,,9.065556,14.961236,1.25365,7.075818,6.926733,5.473308,,,6.747903,1.123297,13.138385,18.90307,3.3075,21.034845,10.136491,15.176274,8.656223,3.284802,69.353271,21.564848,,7.26359,4.320716,16.459234,12.188663,18.567183,3.218922,32.830795,6.598234,9.21579,14.893735,27.614523,6.483,5.229366,1.622604,1.976825,18.834965,13.379506,14.071048,,,18.646225,21.571051,3.937818,7.787081,,40.638096,9.365773,7.266955,7.485551,6.575857,6.673208,32.972252,,10.538015,,10.674533,8.395264,18.734629
2018-09-24,13.15996,15.751726,,,11.455762,33.203049,5.743887,8.734216,9.595291,11.074039,11.784487,3.783102,4.401915,5.423303,,48.509846,,1.643307,,8.698597,14.923454,1.228469,7.03087,6.767536,5.286854,,,6.722486,1.11816,13.028894,18.823893,3.29,20.742321,10.074188,14.615402,8.432181,3.210243,65.458008,21.073387,,7.164484,4.198143,16.050001,12.121531,18.388653,3.151606,32.139763,6.535616,9.073316,14.555064,27.128492,6.449568,5.193014,1.599425,2.136568,19.131609,12.800933,13.769257,,,18.021517,20.895119,3.843336,7.641591,,40.560356,9.210619,7.180882,7.336933,6.611596,6.523691,32.534496,,10.164444,,10.517425,8.343054,18.174089
2018-09-25,13.167114,15.410123,,,11.336661,33.242615,5.668243,8.681336,9.702765,11.081812,12.013023,3.775382,4.401915,5.831115,,50.479031,,1.636442,,9.048876,14.942347,1.216478,7.041573,6.769507,5.587585,,,6.550929,1.119873,12.985099,19.051641,3.3025,20.66254,9.835089,14.445836,8.890449,3.346937,63.905762,21.132957,,7.025234,4.233164,16.087545,12.145943,18.31687,3.169965,32.603104,6.55127,8.848357,14.405419,27.574846,6.483,5.213788,1.571608,2.083054,19.141605,12.645959,14.080479,,,17.776377,20.912752,3.876965,7.869658,,41.45863,9.121288,7.174736,7.385462,6.55799,6.610252,33.615376,,10.036206,,10.552995,8.43821,18.639891
2018-09-26,13.381795,15.129248,,,11.277114,32.688572,5.6985,8.651957,9.84861,11.109034,12.092514,3.783102,4.44354,5.767205,,49.767475,,1.638731,,9.382473,14.992722,1.187101,7.058695,6.719859,5.593599,,,6.741548,1.12501,13.036194,19.358608,3.325,20.609356,9.740796,14.308876,8.712235,3.33451,65.0187,20.998924,,7.084196,4.272564,16.264002,12.298529,18.179636,3.194444,32.340984,6.167743,9.005828,14.397543,28.318773,6.508072,5.242349,1.590152,2.1166,20.068186,12.518538,13.90129,,,17.894993,20.971529,3.814511,7.638968,,41.424084,9.30936,7.150143,7.658435,6.863552,6.618124,32.431805,,10.688558,,10.967999,8.511735,19.49254
2018-09-27,13.224361,15.152022,,,11.731175,34.034111,5.892654,8.898735,10.071219,11.361775,12.206782,3.844868,4.516386,5.616557,,49.883312,,1.641019,,9.766114,14.980125,1.207485,6.938838,6.735267,5.563526,,,7.084663,1.162682,12.915757,19.695278,3.3625,20.549522,9.833407,14.439311,8.742786,3.313799,68.591797,21.587194,,7.200865,4.399515,16.71077,12.188663,18.704689,3.298477,32.875813,6.339941,9.358262,14.805845,28.120394,6.825675,5.572104,1.576244,2.156536,19.644896,12.804637,14.118202,,,18.235018,21.283045,3.891379,7.756935,,40.940392,9.318759,7.346879,7.631137,6.870698,6.633861,32.145378,,10.866977,,11.219967,8.606886,19.547804
2018-09-28,13.124179,14.901507,,,11.545083,33.923298,5.900217,8.651957,9.883153,11.147916,11.973279,3.868029,4.433134,5.640904,,48.352642,,1.638731,,9.507574,15.030503,1.205687,6.936698,6.666784,5.617658,,,6.824149,1.169531,12.948604,19.635864,3.3125,20.469748,9.675128,13.891476,8.75297,3.305514,70.290474,21.237206,,7.333841,4.421403,16.568104,12.13984,18.495857,3.243401,32.431004,6.621714,9.21579,14.84552,28.150148,6.750455,5.476034,1.585515,2.21644,19.761551,12.499191,14.127633,,,18.04249,20.989164,3.777679,7.994179,,41.527721,9.40339,7.211623,7.61294,6.670563,6.547298,32.329124,,10.872556,,10.760496,8.542013,19.729389
2018-10-01,13.188584,14.651007,,,11.053806,33.242615,5.786752,8.287665,9.802553,11.023487,11.859012,3.744499,4.2812,5.730684,,46.995724,,1.604399,,9.424174,14.904565,1.199091,6.795438,6.625694,5.599614,,,6.690716,1.166106,12.890212,19.04174,3.2375,19.94454,9.59599,13.72843,8.493282,3.230954,69.118958,21.03615,,7.345132,4.37325,16.3822,11.993356,18.519728,3.182205,32.468075,6.668677,9.073316,14.583678,27.316952,6.736522,5.452666,1.543792,2.227422,19.748217,12.304186,14.005031,,,17.336649,20.607115,3.736042,7.787081,,41.45863,9.276444,7.131699,7.643268,6.665204,6.311218,32.642586,,10.761041,,10.790141,8.42956,19.295168
2018-10-02,13.059776,15.167202,,,12.319222,34.825607,6.02629,9.233649,10.485139,11.672885,12.37073,3.829426,4.245818,5.739813,,46.995724,,1.721125,,9.741094,15.043094,1.259046,6.977363,7.06912,5.822155,,,6.995706,1.181589,13.145679,19.675476,3.275,20.34343,9.98495,14.237136,8.559474,3.301372,69.148277,21.497833,,7.652487,4.55273,17.013153,12.145943,19.718967,3.231162,34.525295,7.193091,9.725694,15.313656,27.545092,7.19064,5.925229,1.60406,2.249787,20.098181,12.512993,14.005031,,,18.161457,22.14119,4.025895,7.536731,,39.903934,9.567949,7.223919,7.734261,6.995782,6.688946,33.074936,,11.31861,,11.048037,8.537688,20.053082
2018-10-03,12.973903,15.265891,,,13.123135,34.801857,6.119584,10.070935,10.992116,12.178704,12.758247,3.883471,4.249982,5.583079,,46.631672,,1.805807,,9.924572,15.527951,1.319001,7.112202,7.240326,5.780054,,,7.561209,1.209811,13.29531,20.150776,3.35,20.782209,9.956323,14.621922,8.396536,3.301372,70.436905,22.680695,,7.74783,4.701572,17.783062,11.773631,20.345446,3.200564,36.892292,7.318326,10.168111,15.67071,28.408043,7.377302,6.177093,1.6736,2.228021,19.858204,12.770121,14.335115,,,19.470034,23.263824,4.10116,7.130403,,38.124664,9.868856,7.475989,7.84345,7.16018,6.987981,32.399384,,12.177262,,11.264438,8.403606,20.210979
2018-10-04,12.787847,15.486032,,,13.770733,34.825607,6.170012,10.317715,10.899938,12.237067,12.763215,3.868029,4.160486,5.488736,,45.920116,,1.842428,,10.21647,16.056883,1.360969,7.137885,7.30196,5.780054,,,7.650164,1.238034,13.339107,19.675476,3.35,21.240932,9.934433,14.269742,8.25396,3.259949,70.290474,22.575729,,7.922206,4.666551,17.801838,11.49287,20.428974,3.169965,36.934643,7.35746,10.055634,15.678643,27.693876,7.455307,6.236811,1.710688,2.236408,19.698221,12.797733,14.118202,,,18.994183,23.487173,4.1476,7.489544,,36.025818,10.085137,7.34073,7.688765,7.124442,7.14537,31.777884,,12.327805,,11.169576,8.265208,20.368876
2018-10-05,12.630412,15.59231,,,13.956822,34.073673,6.114542,10.499859,10.58116,12.054196,12.793023,3.829426,4.120941,5.322872,,45.50642,,1.979751,,9.891212,16.075775,1.357971,7.45893,7.593009,5.641717,,,7.618394,1.241797,13.171224,18.992231,3.325,21.101328,9.907492,14.139306,8.045196,3.193672,68.26963,22.568228,,7.892097,4.609642,17.741762,11.187695,20.226114,3.163846,37.596565,7.287016,9.958151,15.710381,27.455818,7.427451,6.221231,1.701417,2.138565,19.671558,12.554411,14.052186,,,19.152796,23.210922,4.218061,7.218222,,36.172653,10.047523,7.193178,7.63417,7.102997,7.098153,31.069908,,12.573133,,11.095465,8.260881,20.289927
2018-10-08,12.880875,15.941509,,,16.376005,36.281952,6.228007,11.516356,11.138065,12.871296,13.339524,4.068766,4.320745,5.265048,,45.812553,,2.332216,,10.174772,15.798713,1.41253,7.655837,8.774336,5.834184,,,8.507947,1.286954,13.339107,19.012033,3.3675,21.247583,10.129754,14.680616,7.948451,3.214385,69.558281,22.673199,,7.777938,4.889808,18.797091,11.05342,21.479065,3.304597,39.328125,7.952319,10.775499,16.797411,28.586584,8.132304,6.906708,1.738505,2.150546,18.908295,12.813267,14.212513,,,20.080704,24.608278,4.503109,7.253612,,36.017181,10.155662,7.43295,7.849516,7.580105,7.869349,30.832109,,14.675158,,11.391897,8.239256,20.155716
2018-10-09,12.508758,16.169241,,,16.978939,36.016777,6.328865,11.4576,11.153426,12.917993,13.677357,4.24634,4.370696,5.268091,,44.976894,,2.382568,,9.891212,15.527951,1.420923,7.493174,8.774336,5.954476,,,8.577841,1.305769,13.404796,18.516928,3.4325,20.975006,10.224048,14.706709,8.162311,3.247523,68.26963,23.168055,,7.752847,4.850412,18.699451,10.894727,21.37763,3.555502,39.767628,7.850568,10.33308,17.146534,27.574846,8.282749,6.963834,1.715325,2.386168,18.498331,12.645873,14.721787,,,19.636578,24.614189,4.563962,7.240505,,35.412579,10.179172,7.266955,7.779757,7.803471,7.877219,31.183399,,13.939173,,11.000611,7.914876,19.145166
2018-10-10,12.30839,16.169241,,,15.415779,35.212513,6.253221,10.972854,10.677176,12.497759,13.513411,4.030161,4.345721,5.082444,,44.306705,,2.261265,,9.457533,15.320154,1.408932,7.416125,8.560329,5.611644,,,8.196605,1.262494,13.182175,18.774382,3.36,20.901875,9.996735,14.158871,7.917898,3.119113,69.148277,22.943115,,7.646215,4.732213,18.05348,10.949657,20.882421,3.482067,38.033428,7.772295,9.575724,16.583179,27.931932,7.976287,6.763902,1.645785,2.296312,18.231688,12.385297,14.429426,,,19.160732,23.457258,4.379802,7.127782,,36.198566,9.967595,7.156291,7.61294,7.410348,7.294886,30.205196,,13.32585,,10.967999,7.958127,18.355671
2018-10-11,12.158113,16.116104,,,14.678858,34.782505,6.006118,10.928789,10.738626,12.423837,13.488569,4.030161,4.293688,5.097661,,43.289017,,2.323061,,9.299074,15.597216,1.420923,7.326232,8.637371,5.497365,,,8.005985,1.228626,12.934009,18.269377,3.32,20.549522,9.902441,14.087132,8.014644,3.081833,70.876228,23.183046,,7.53958,4.705948,17.839411,10.784863,20.55427,3.408631,39.900009,7.740988,9.170797,16.384819,28.417963,7.828634,6.566568,1.6736,2.31628,18.128361,11.64497,14.486011,,,19.113146,23.215242,4.352579,7.064865,,35.878994,9.967595,7.027183,7.61294,7.186985,7.326365,30.524055,,13.520997,,10.920571,7.971105,17.889875
2018-10-15,12.115177,16.579166,,,15.594422,34.639175,6.079239,11.081559,10.850009,12.489988,13.414044,3.937516,4.256225,5.122008,,42.693298,,2.357392,,8.923776,15.836494,1.429317,7.180692,8.90274,5.617658,,,7.948799,1.219219,13.112832,18.031725,3.3325,20.682487,9.883919,13.558866,7.907717,3.13154,72.047745,22.84565,,7.671303,4.736592,18.045961,11.108351,20.55427,3.445349,39.714676,7.725334,9.53073,16.138847,28.497314,8.009723,6.691199,1.6736,2.326863,18.221689,11.646695,14.335115,,,19.03384,23.451363,4.397418,7.025544,,35.412579,10.301413,6.941111,7.415792,6.920733,7.60966,31.167189,,13.309122,,10.784213,7.914876,16.831955
2018-10-16,12.458667,16.92836,,,16.390896,35.754002,6.30365,11.566298,11.307055,13.085295,13.513411,4.068766,4.158404,5.120486,,42.833954,,2.446652,,8.807016,15.993915,1.429317,7.422544,8.945543,6.092813,,,8.28556,1.239916,13.419394,18.705069,3.3925,20.941767,10.128072,14.145828,8.248873,3.206101,73.83429,22.395779,,7.65876,4.933583,18.767054,11.199903,21.240408,3.59222,42.150505,8.038417,9.905662,16.995771,29.657839,8.302252,6.940464,1.729233,2.335848,18.261686,11.563865,14.806665,,,20.033117,24.21871,4.416635,7.117294,,35.196651,10.34373,7.002592,7.39456,7.102997,7.798525,31.183399,,13.649239,,10.790141,8.109504,16.705635
